etf_code,strategy_name,iv_rv_tercile,observations,iv_rv_spread_mean,premium_net_income_mean,premium_net_income_median,final_net_option_mean,final_net_option_median,covered_call_strategy_mean,covered_call_strategy_median
510300,D40_Q100,Mid,14,0.006691304419755484,0.012087569052890738,0.012950348807534599,0.005619955333619309,0.011429504409193849,0.008473400629654822,0.0204537560042689
510300,D40_Q100,High,15,0.04965647782029205,0.013683312502135982,0.0140207491082045,0.008068622823880713,0.0129083991119881,0.0012319563254727592,0.0027949309324123
510300,D30_Q100,Low,15,-0.05121302102600447,0.008145400071038774,0.0077845521292217,-0.005922566218481748,0.0055802947368421,0.013886215806590465,0.0218321226172076
510300,D30_Q100,Mid,14,0.007642004912019585,0.008117159764517422,0.00742815637679185,0.00021956427022145041,0.0054073782994205,0.009232560787396055,0.018865314250747348
510300,D30_Q100,High,15,0.052840513361996765,0.008403897306196588,0.0083322328042328,0.003153960413406607,0.0065864084854464,-0.006260464444739594,-0.0035270596941293
510300,D20_Q100,Low,15,-0.04659018789091299,0.005026067338045642,0.0047600810642277995,-0.008607917773454253,0.0032441201902291,0.01466272023061441,0.0218321226172076
510300,D20_Q100,Mid,14,0.012942312399866538,0.004737923551558809,0.0047834117613522,0.00473792355155875,0.0047834117613521,0.005688018316221492,0.014660502722937
510300,D20_Q100,High,15,0.06011243710408775,0.005406977282112686,0.0057932059447984,0.004216217577421073,0.0054609134211263,-0.001134688290710458,-0.0002571591883395
510300,D10_Q100,Low,15,-0.028246318973136727,0.0023576030900428974,0.002195189473684142,-0.005802533500745366,0.0021239750908147,0.024985564758328575,0.0288020735524256
510300,D10_Q100,Mid,14,0.02424187637611691,0.0019558109953648024,0.0018860166632088398,0.0019558109953648076,0.0018860166632087999,-0.005830750616296094,-0.0073637655101809005
510300,D10_Q100,High,15,0.07551355469223632,0.002489902580967063,0.0024186142709410135,0.0024899025809670666,0.002418614270941,-0.0022242509242676664,-0.0041284224064018
510500,ATM_Q100,Low,15,-0.09784981154997109,0.02222261553900805,0.021806670609107102,-0.01323607457730866,0.0111163646055437,0.009131291463883503,0.0183561188447953
510500,ATM_Q100,Mid,14,-0.009401696766900086,0.017979161968285917,0.019071993188929347,-0.008569256103850297,0.0067468049287463,-0.0019942004746184355,0.01345412449499535
510500,ATM_Q100,High,15,0.03946653141373576,0.019505367579562952,0.020740136583679097,-0.003420652385696599,0.0106168127942847,0.0008953143561814307,0.0120604001270244
510500,D50_Q100,Low,15,-0.09598668709038653,0.020434971195383275,0.0210709994462902,-0.013365287615202765,0.0111163646055437,0.009002078425989402,0.0183561188447953
510500,D50_Q100,Mid,14,-0.009401696766900086,0.017979161968285917,0.019071993188929347,-0.008569256103850297,0.0067468049287463,-0.0019942004746184355,0.01345412449499535
510500,D50_Q100,High,15,0.03897524002109152,0.017721851304563944,0.0196818672594475,-0.005204168660695606,0.0087550946940053,-0.0008882019188175761,0.0120604001270244
510500,D40_Q100,Low,15,-0.09374527938444374,0.015446328891249047,0.0133610848453872,-0.010907779925019168,0.0117101360141927,0.011459586116172994,0.0216205832865956
510500,D40_Q100,Mid,14,-0.004394389613216221,0.014011940214259899,0.0138543131226882,-0.008613618947124637,0.0046229723133042,-0.0024410542682593572,0.0082469681385327
510500,D40_Q100,High,15,0.04423852309046451,0.011829269256563328,0.0097294577352472,-0.005869295480982767,0.0075892645899053,-0.0011776705187625598,0.0062310493614083
510500,D30_Q100,Low,15,-0.08743971091825721,0.010334852168837226,0.0096557300429987,-0.010232766145011892,0.0084345577369643,0.012134599896180282,0.0209887800306696
510500,D30_Q100,Mid,14,-0.003655306799953293,0.00839428971968821,0.0076967320116632,-0.005162157373555735,0.0066006549573636,0.0010104073053095702,0.00976582902395805
510500,D30_Q100,High,15,0.04561544231870039,0.008982199124109027,0.0087550946940053,-0.005924291471784113,0.0055548666243251,-0.0012326665095639077,0.0041903290760556
510500,D20_Q100,Low,15,-0.07877527620870825,0.005912267716278208,0.005603437260414,-0.008180187817533453,0.0046698648933924,0.014187178223658737,0.0143969159993184
510500,D20_Q100,Mid,14,0.004246641949589736,0.005105074533624498,0.0051013552438137,0.004531811520554057,0.004948919576070699,-0.005058706181962738,-0.00699112555522555
510500,D20_Q100,High,15,0.05504560284319508,0.005374158898028888,0.005461295971979,-0.0043740288486000265,0.0048185857538035,0.015029806336243496,0.0147760718020215
510500,D10_Q100,Low,15,-0.06276793099090196,0.0024588224630555998,0.002239984676006996,0.0024588224630556,0.002239984676007,0.010496875791317146,0.008967345373999
510500,D10_Q100,Mid,14,0.015011537175761364,0.002040864276246165,0.0020576789069638966,-0.007145565334035521,0.00190085461095405,-0.0031101285268353286,-0.0145765989272039
510500,D10_Q100,High,15,0.07657555773693724,0.002579177948144772,0.0023814591818664445,-0.0024448125678887067,0.0020750394321766,0.018570777787482975,0.016027294379168
159915,ATM_Q100,Low,15,-0.13496986883648834,0.03001424600100274,0.027670987654321,-0.020917233873288293,0.0029796296296296,0.013606545366619694,0.0219879346840036
159915,ATM_Q100,Mid,14,-0.007754841178270335,0.026405097199138073,0.024173911462635752,0.002911078614253114,0.02143737268921335,-0.003952858832395013,0.01682003876258
159915,ATM_Q100,High,15,0.054908386664128915,0.026608124846459188,0.0269954124393471,-0.01812879308719973,0.0174674528301886,0.003308027140121946,0.0114707599396073
159915,D50_Q100,Low,15,-0.128804487691011,0.026548723567989218,0.026683355508249,-0.021406148204865843,0.012399444101297,0.013117631035042154,0.0219879346840036
159915,D50_Q100,Mid,14,-0.006881843394445086,0.02269407912957459,0.0221847351209775,0.0002900169736614499,0.017261809784800998,0.0006093188590064937,0.017566097488745103
159915,D50_Q100,High,15,0.054100900089421075,0.02475028749281581,0.0253159954622802,-0.015454574510566699,0.0196187885462555,-0.0007221109931053066,0.0002355286343612
159915,D40_Q100,Low,15,-0.11982874582001642,0.01803826019133392,0.015988838729763397,-0.016071651901011137,0.01380951120797,0.011617078589156175,0.0350958051068264
159915,D40_Q100,Mid,14,-0.002749044628840329,0.017244141399567,0.01748218935545335,0.0007337881206003415,0.01484860452592485,0.008376356523524708,0.0196228692991594
159915,D40_Q100,High,15,0.06076536081202645,0.017422229835202762,0.0174674528301886,-0.014548236931936446,0.0143501184366364,0.00018422658552496075,0.0002355286343612
159915,D30_Q100,Low,15,-0.11221275624305002,0.014166369585075646,0.013316149068323001,-0.019485591160584646,0.0123672722485518,0.006513586941567679,0.0124840075258701
159915,D30_Q100,Mid,14,0.0015217082852036713,0.011546090795326145,0.01076630385803405,-0.0034436512937388434,0.009358425492371949,0.018406723618969726,0.04056974813200495
159915,D30_Q100,High,15,0.06813884932049198,0.01250314160593904,0.0126185991759858,-0.006541134294074675,0.0111977623223465,-0.0033797377977301765,-0.0095108715184187
159915,D20_Q100,Low,15,-0.09807795517562759,0.007883633638971186,0.0071094319958312,-0.018224685089247284,0.0068358075040783,0.012705497799779619,0.0182002081406106
159915,D20_Q100,Mid,14,0.005368982141700257,0.0076720030282958224,0.00786152272686355,0.0008543262434596784,0.0078221703824615,0.017421481741659788,0.0231636657184449
159915,D20_Q100,High,15,0.0797346613042363,0.007743740453922941,0.0074258844874508,-0.004332181377069713,0.0073409471365638,-0.001170784880725234,-0.0143702380952381
159915,D10_Q100,Low,15,-0.08212118108983439,0.004285432756408166,0.003386887835702938,-0.0159597714374688,0.0031104475156301,0.010257779885294988,0.0062043038570084
159915,D10_Q100,Mid,14,0.02730834586353703,0.003205290993392823,0.003058779383674409,0.0005901293574989359,0.00305877938367435,0.011559144606294593,0.0118779560201874
159915,D10_Q100,High,15,0.0946558004610475,0.005000089966186093,0.0039725465525918,-0.007075831864806533,0.0029252207180694,0.006023127097245273,-0.0116288626069452
588000,ATM_Q100,Low,12,-0.1137335173437052,0.03092514866264896,0.028687764954375347,-0.037801779753026794,0.024503335497654148,0.014523660913261066,0.01643520863805125
588000,ATM_Q100,Mid,11,-0.003501157228704645,0.0292606420886102,0.0280671069587629,0.007225035315000536,0.0232200253485424,-0.011372838181071874,-0.003386380597015
588000,ATM_Q100,High,12,0.06375906697126733,0.03166858344469648,0.0311681299509967,-0.022127178759999342,0.012031892073892,0.009590107577789775,0.015447095922665098
588000,D50_Q100,Low,12,-0.1137335173437052,0.03092514866264896,0.028687764954375347,-0.037801779753026794,0.024503335497654148,0.014523660913261066,0.01643520863805125
588000,D50_Q100,Mid,11,0.005501015892302235,0.023426529923736183,0.0232200253485425,0.007845420230298628,0.0207498098859315,7.282633343117719e-06,0.0029411913814955
588000,D50_Q100,High,12,0.06910143043150119,0.024501260697894257,0.023217572266586703,-0.018029412229869816,0.015573154157089552,0.003824782867062174,0.0177669249923339
588000,D40_Q100,Low,12,-0.09909469369450734,0.023608455928586996,0.02222347756235605,-0.043352255402952615,0.0179260365605062,-0.002723347356227849,-0.00217628576629635
588000,D40_Q100,Mid,11,0.009889445994130054,0.0212179249218068,0.0215718552354181,0.005636815228369252,0.0133445431472081,0.005690004437565636,0.0298972502805836
588000,D40_Q100,High,12,0.07800607869826394,0.019450322694132067,0.020252950017402148,-0.019963920415631536,0.01149319375311805,0.006353091061891042,0.005458122636313
588000,D30_Q100,Low,12,-0.08428372294003932,0.015419809614445256,0.01504789365284125,-0.0062835759540936995,0.01222053670495395,-0.002706215009567242,-0.00717950038239255
588000,D30_Q100,Mid,11,0.02827592122376199,0.011862107412817784,0.011634227820372399,-0.03338581402624916,0.0098934010152284,0.0008597021943125264,-0.0118801013941698
588000,D30_Q100,High,12,0.09403631653253501,0.014243134720093559,0.013132761347321099,-0.012217464980064083,0.0112667281638274,0.01980812717257196,0.0276264572697327
588000,D20_Q100,Low,12,-0.07096254832484084,0.009711572681096575,0.00856283032820665,-0.006258296648251273,0.00785651458992545,-0.0034283167109332574,-0.011641938501204398
588000,D20_Q100,Mid,11,0.0406302371631698,0.008157601425308698,0.0074372615039282,-0.03389604415609518,0.0074372615039281,0.003533329591018246,-0.0118801013941698
588000,D20_Q100,High,12,0.11765722828849728,0.008942066598635966,0.00877737020566335,-0.006473286638480583,0.006575345486248701,0.023381150455358116,0.0214383278149206
588000,D10_Q100,Low,12,-0.046737145759630255,0.005315271180770083,0.0035902303607158754,-0.003459527162373617,0.0034278663564262504,-0.0018459652071579648,-0.0185453136960559
588000,D10_Q100,Mid,11,0.06362088974202865,0.0036925885310627403,0.003462690355329863,-0.02867327469917155,0.0034551736613603,0.00012185636017141768,-0.0292154626108998
588000,D10_Q100,High,12,0.16432757248652993,0.0049648729636207365,0.0045970901086254505,-0.0017855925857275176,0.0041857094184052,0.0371999849540032,0.02753178559791465
