etf_code,implementation_name,phase_shift,rebalance_date,period_end_date,option_code,target_call_delta,coverage,actual_entry_delta,actual_effective_delta,premium_return,payoff_return,transaction_cost_return,net_option_leg_return,premium_capture_ratio_period,payoff_burden_period,assignment_flag,realized_moneyness,actual_dte
510050,D28_Q100,0,2026-02-25,2026-03-25,10009729.SH,0.28,1.0,0.2673614452742743,0.7326385547257257,0.005998723675813657,0.0,0.00015296745373324827,0.0058457562220804084,0.9744999999999999,0.0,0,0.025845564773452345,28.0
510050,D28_Q100,0,2026-03-25,2026-04-22,10011106.SH,0.28,1.0,0.2934489800307849,0.7065510199692151,0.007098976109215016,0.0017064846416381888,0.00018102389078498293,0.005211467576791844,0.7341153846153897,0.24038461538461028,1,0.023890784982935065,28.0
510050,D28_Q100,0,2026-04-22,2026-05-27,10011297.SH,0.28,1.0,0.2463471232791063,0.7536528767208936,0.005923460898502496,0.0,0.00015104825291181365,0.005772412645590682,0.9744999999999999,0.0,0,0.03161397670549082,35.0
510050,D35_Q80,0,2022-09-30,2022-10-26,10004460.SH,0.35,0.8,0.3596643005673929,0.7122685595460856,0.008633962264150944,0.0,0.00022016603773584908,0.008413796226415096,0.9745000000000001,0.0,0,0.018867924528301883,26.0
510050,D35_Q80,0,2022-10-26,2022-11-23,10004596.SH,0.35,0.8,0.3579177372682129,0.7136658101854296,0.01108651086510865,0.024600246002460083,0.0002827060270602706,-0.013796441164411704,-1.244434911242609,2.218934911242609,1,0.02501025010250091,28.0
510050,D35_Q80,0,2022-11-23,2022-12-28,10004241.SH,0.35,0.8,0.2948435955512408,0.7641251235590074,0.007984466019417475,0.0,0.00020360388349514565,0.00778086213592233,0.9745,0.0,0,0.03378640776699027,35.0
510050,D35_Q80,0,2022-12-28,2023-01-30,10004786.SH,0.35,0.8,0.3504575865129399,0.719633930789648,0.009543223858059646,0.04167610419026058,0.00024335220838052097,-0.03237623254058145,-3.392588607594947,4.367088607594947,1,0.023405058512646182,33.0
510050,D35_Q80,0,2023-01-30,2023-02-22,10004995.SH,0.35,0.8,0.3701747958321317,0.7038601633342947,0.009238329238329238,0.0,0.0002355773955773956,0.009002751842751842,0.9744999999999999,0.0,0,0.017901017901017724,23.0
510050,D35_Q80,0,2023-02-22,2023-03-22,10004917.SH,0.35,0.8,0.3191707829779356,0.7446633736176516,0.008187387387387389,0.0,0.00020877837837837842,0.00797860900900901,0.9744999999999999,0.0,0,0.027027027027027195,28.0
510050,D35_Q80,0,2023-03-22,2023-04-26,10005185.SH,0.35,0.8,0.4006947944635053,0.6794441644291958,0.011596385542168675,0.0,0.0002957078313253013,0.011300677710843374,0.9745,0.0,0,0.016566265060240948,35.0
510050,D35_Q80,0,2023-04-26,2023-05-24,10005265.SH,0.35,0.8,0.4188189781767644,0.6649448174585885,0.01069110347460863,0.0,0.0002726231386025201,0.010418480336006111,0.9745,0.0,0,0.011836578846887935,28.0
510050,D35_Q80,0,2023-05-24,2023-06-28,10004900.SH,0.35,0.8,0.311837351286978,0.7505301189704177,0.007885137757081878,0.0,0.00020107101280558793,0.007684066744276291,0.9745,0.0,0,0.028327512611563854,35.0
510050,D35_Q80,0,2023-06-28,2023-07-26,10005403.SH,0.35,0.8,0.3442498259508678,0.7246001392393058,0.007623529411764706,0.016313725490196097,0.0001944,-0.008884596078431391,-1.1654176954732536,2.1399176954732533,1,0.019607843137255054,28.0
510050,D35_Q80,0,2023-07-26,2023-08-23,10005650.SH,0.35,0.8,0.3603702956395626,0.7117037634883498,0.008295625942684766,0.0,0.00021153846153846155,0.008084087481146305,0.9745,0.0,0,0.018099547511312153,28.0
510050,D35_Q80,0,2023-08-23,2023-09-27,10005159.SH,0.35,0.8,0.3648030439024432,0.7081575648780454,0.011992110453648914,0.0012623274161735712,0.0003057988165680473,0.010423984220907295,0.869236842105263,0.10526315789473696,1,0.02564102564102555,35.0
510050,D35_Q80,0,2023-09-27,2023-10-25,10005919.SH,0.35,0.8,0.376544165071953,0.6987646679424375,0.009615975422427037,0.0,0.0002452073732718894,0.009370768049155147,0.9744999999999999,0.0,0,0.01766513056835639,28.0
510050,D35_Q80,0,2023-10-25,2023-11-22,10006027.SH,0.35,0.8,0.3839103694649565,0.6928717044280348,0.009362047947988623,0.0,0.00023873222267370992,0.009123315725314914,0.9745,0.0,0,0.015847216578626533,28.0
510050,D35_Q80,0,2023-11-22,2023-12-27,10005332.SH,0.35,0.8,0.3421375789029023,0.7262899368776781,0.005827600161877782,0.0,0.00014860380412788345,0.005678996357749898,0.9744999999999999,0.0,0,0.015783083771752304,35.0
510050,D35_Q80,0,2023-12-27,2024-01-24,10006385.SH,0.35,0.8,0.3471199175522689,0.7223040659581849,0.008340573414422242,0.0,0.00021268462206776718,0.008127888792354475,0.9745,0.0,0,0.020851433536055675,28.0
510050,D35_Q80,0,2024-01-24,2024-02-28,10006506.SH,0.35,0.8,0.34061727666054,0.727506178671568,0.008819172113289761,0.025795206971677507,0.00022488888888888892,-0.017200923747276633,-1.9504011857707444,2.9249011857707448,1,0.023965141612200425,35.0
510050,D35_Q80,0,2024-02-28,2024-03-27,10006406.SH,0.35,0.8,0.3081854894631664,0.7534516084294669,0.008514851485148515,0.0,0.00021712871287128715,0.008297722772277229,0.9745,0.0,0,0.031353135313531455,28.0
510050,D35_Q80,0,2024-03-27,2024-04-24,10006921.SH,0.35,0.8,0.2840439149678358,0.7727648680257313,0.00598438142211262,0.0,0.00015260172626387183,0.005831779695848748,0.9745,0.0,0,0.0275380189066996,28.0
510050,D35_Q80,0,2024-04-24,2024-05-22,10007040.SH,0.35,0.8,0.3489771065002247,0.7208183147998202,0.0071306471306471315,0.020512820512820572,0.00018183150183150186,-0.013564004884004941,-1.902212328767131,2.8767123287671312,1,0.017501017501017513,28.0
510050,D35_Q80,0,2024-05-22,2024-06-26,10006175.SH,0.35,0.8,0.3603675202227058,0.7117059838218354,0.007865782286383145,0.0,0.0002005774483027702,0.007665204838080374,0.9745,0.0,0,0.0175575497463909,35.0
510050,D35_Q80,0,2024-06-26,2024-07-24,10007336.SH,0.35,0.8,0.2769832381474219,0.7784134094820625,0.004916018025399427,0.0,0.0001253584596476854,0.0047906595657517415,0.9745,0.0,0,0.02417042195821395,28.0
510050,D35_Q80,0,2024-07-24,2024-08-28,10007456.SH,0.35,0.8,0.4124818969025779,0.6700144824779377,0.008342764753435731,0.0,0.00021274050121261118,0.00813002425222312,0.9745,0.0,0,0.010509296685529357,35.0
510050,D35_Q80,0,2024-08-28,2024-09-25,10006736.SH,0.35,0.8,0.3986492408992113,0.681080607280631,0.006493613514627111,0.009888751545117364,0.00016558714462299134,-0.003560725175113244,-0.5483426395938987,1.5228426395938988,1,0.009476720230737534,28.0
510050,D35_Q80,0,2024-09-25,2024-10-23,10007715.SH,0.35,0.8,0.2926045166237164,0.7659163867010269,0.006645161290322581,0.08612903225806463,0.00016945161290322583,-0.07965332258064528,-11.986665048543706,12.961165048543705,1,0.028225806451612767,28.0
510050,D35_Q80,0,2024-10-23,2024-11-27,10007986.SH,0.35,0.8,0.3825045413609255,0.6939963669112597,0.01635782747603834,0.0,0.0004171246006389777,0.01594070287539936,0.9745,0.0,0,0.029463968761093362,35.0
510050,D35_Q80,0,2024-11-27,2024-12-25,10007989.SH,0.35,0.8,0.3253705598852765,0.7397035520917787,0.007563209967020887,0.0,0.00019286185415903266,0.007370348112861855,0.9745,0.0,0,0.023451813851227632,28.0
510050,D35_Q80,0,2024-12-25,2025-01-22,10008398.SH,0.35,0.8,0.3181207536462824,0.7455033970829741,0.00845151953690304,0.0,0.00021551374819102755,0.008236005788712013,0.9745,0.0,0,0.02821997105644014,28.0
510050,D35_Q80,0,2025-01-22,2025-02-26,10008575.SH,0.35,0.8,0.400412533218258,0.6796699734253936,0.01150747986191024,0.023321825853471444,0.00029344073647871114,-0.012107786728039914,-1.0521666666666687,2.0266666666666686,1,0.016494054468737973,35.0
510050,D35_Q80,0,2025-02-26,2025-03-26,10007993.SH,0.35,0.8,0.3186448771963605,0.7450840982429117,0.007424798239178284,0.0,0.00018933235509904623,0.007235465884079238,0.9745,0.0,0,0.02457813646368301,28.0
510050,D35_Q80,0,2025-03-26,2025-04-23,10008936.SH,0.35,0.8,0.3023751440756397,0.7580998847394882,0.0060526315789473685,0.0,0.0001543421052631579,0.005898289473684211,0.9745,0.0,0,0.023391812865496853,28.0
510050,D35_Q80,0,2025-04-23,2025-05-28,10009055.SH,0.35,0.8,0.3734072685621734,0.7012741851502613,0.00794682422451994,0.0,0.0002026440177252585,0.007744180206794682,0.9744999999999999,0.0,0,0.015509601181683763,35.0
510050,D35_Q80,0,2025-05-28,2025-06-25,10008266.SH,0.35,0.8,0.3419792524563496,0.7264165980349203,0.00634874408445577,0.011357844921732713,0.00016189297415362215,-0.005170993811430565,-0.8144908256880596,1.7889908256880598,1,0.01674554058973432,28.0
510050,D35_Q80,0,2025-06-25,2025-07-23,10009330.SH,0.35,0.8,0.3272306577237899,0.7382154738209681,0.00788135593220339,0.005932203389830483,0.00020097457627118645,0.0017481779661017215,0.22181182795699259,0.7526881720430074,1,0.024011299435028333,28.0
510050,D35_Q80,0,2025-07-23,2025-08-27,10009516.SH,0.35,0.8,0.3260703462814796,0.7391437229748163,0.00862718247175625,0.013967819239986351,0.00021999315302978435,-0.005560629921259886,-0.644547619047624,1.619047619047624,1,0.0270455323519343,35.0
510050,D35_Q80,0,2025-08-27,2025-09-24,10009495.SH,0.35,0.8,0.4205141905703672,0.6635886475437063,0.014709931170108161,0.0,0.00037510324483775814,0.014334827925270403,0.9745,0.0,0,0.016060308095706244,28.0
510050,D35_Q80,0,2025-09-24,2025-10-22,10009893.SH,0.35,0.8,0.4427457889583664,0.6458033688333069,0.011666666666666667,0.012500000000000013,0.0002975,-0.0011308333333333457,-0.09692857142857247,1.0714285714285725,1,0.00911458333333326,28.0
510050,D35_Q80,0,2025-10-22,2025-11-26,10010070.SH,0.35,0.8,0.3880781785057201,0.6895374571954239,0.009987293519695045,0.0,0.00025467598475222366,0.009732617534942822,0.9745,0.0,0,0.016518424396442244,35.0
510050,D35_Q80,0,2025-11-26,2025-12-24,10009623.SH,0.35,0.8,0.52286012202377,0.581711902380984,0.003750802825947335,0.0,9.564547206165704e-05,0.0036551573538856777,0.9744999999999999,0.0,0,0.0009633911368016612,28.0
510050,D35_Q80,0,2025-12-24,2026-01-28,10010446.SH,0.35,0.8,0.464149129817515,0.628680696145988,0.009990319457889642,0.0054211035818005565,0.0002547531461761859,0.0043144627299129,0.4318643410852738,0.5426356589147262,1,0.0058083252662148865,35.0
510050,D35_Q80,0,2026-01-28,2026-02-25,10010632.SH,0.35,0.8,0.359824598651549,0.7121403210787608,0.0089993626513703,0.0,0.00022948374760994265,0.008769878903760357,0.9744999999999999,0.0,0,0.019757807520713877,28.0
510050,D35_Q80,0,2026-02-25,2026-03-25,10010585.SH,0.35,0.8,0.3115762106195858,0.7507390315043314,0.005947670708359924,0.0,0.00015166560306317805,0.005796005105296746,0.9745,0.0,0,0.021059349074665112,28.0
510050,D35_Q80,0,2026-03-25,2026-04-22,10011106.SH,0.35,0.8,0.2934489800307849,0.7652408159753721,0.0056791808873720125,0.0013651877133105512,0.0001448191126279863,0.004169174061433476,0.7341153846153898,0.2403846153846103,1,0.023890784982935065,28.0
510050,D35_Q80,0,2026-04-22,2026-05-27,10011297.SH,0.35,0.8,0.2463471232791063,0.8029223013767149,0.004738768718801997,0.0,0.00012083860232945093,0.004617930116472546,0.9745,0.0,0,0.03161397670549082,35.0
510050,D40_Q70,0,2022-09-30,2022-10-26,10004460.SH,0.4,0.7,0.3596643005673929,0.748234989602825,0.007554716981132075,0.0,0.00019264528301886794,0.007362071698113207,0.9745,0.0,0,0.018867924528301883,26.0
510050,D40_Q70,0,2022-10-26,2022-11-23,10004596.SH,0.4,0.7,0.3579177372682129,0.749457583912251,0.009700697006970068,0.02152521525215257,0.00024736777367773675,-0.012071886018860238,-1.244434911242609,2.218934911242609,1,0.02501025010250091,28.0
510050,D40_Q70,0,2022-11-23,2022-12-28,10004240.SH,0.4,0.7,0.413870374568864,0.7102907378017953,0.010629126213592232,0.009786407766990298,0.00027104271844660195,0.0005716757281553316,0.05378388746802993,0.92071611253197,1,0.01475728155339806,35.0
510050,D40_Q70,0,2022-12-28,2023-01-30,10004865.SH,0.4,0.7,0.3798492736122457,0.7341055084714281,0.009354473386183466,0.039373348433371085,0.0002385390713476784,-0.030257414118535296,-3.2345395480225987,4.209039548022599,1,0.01925254813137034,33.0
510050,D40_Q70,0,2023-01-30,2023-02-22,10004995.SH,0.4,0.7,0.3701747958321317,0.7408776429175079,0.008083538083538082,0.0,0.00020613022113022113,0.007877407862407862,0.9745,0.0,0,0.017901017901017724,23.0
510050,D40_Q70,0,2023-02-22,2023-03-22,10004409.SH,0.4,0.7,0.4250343097013159,0.7024759832090789,0.010846846846846845,0.0,0.00027659459459459455,0.01057025225225225,0.9745,0.0,0,0.012612612612612706,28.0
510050,D40_Q70,0,2023-03-22,2023-04-26,10005185.SH,0.4,0.7,0.4006947944635053,0.7195136438755463,0.01014683734939759,0.0,0.0002587443524096385,0.009888092996987952,0.9745,0.0,0,0.016566265060240948,35.0
510050,D40_Q70,0,2023-04-26,2023-05-24,10005265.SH,0.4,0.7,0.4188189781767644,0.706826715276265,0.009354715540282551,0.0,0.00023854524627720506,0.009116170294005346,0.9745,0.0,0,0.011836578846887935,28.0
510050,D40_Q70,0,2023-05-24,2023-06-28,10004687.SH,0.4,0.7,0.4174796626993108,0.7077642361104824,0.010539386883973613,0.0,0.00026875436554132714,0.010270632518432285,0.9744999999999999,0.0,0,0.01396973224679865,35.0
510050,D40_Q70,0,2023-06-28,2023-07-26,10005403.SH,0.4,0.7,0.3442498259508678,0.7590251218343926,0.006670588235294117,0.014274509803921582,0.0001701,-0.0077740215686274644,-1.1654176954732531,2.139917695473253,1,0.019607843137255054,28.0
510050,D40_Q70,0,2023-07-26,2023-08-23,10005650.SH,0.4,0.7,0.3603702956395626,0.7477407930523062,0.00725867269984917,0.0,0.00018509615384615385,0.007073576546003016,0.9745,0.0,0,0.018099547511312153,28.0
510050,D40_Q70,0,2023-08-23,2023-09-27,10005159.SH,0.4,0.7,0.3648030439024432,0.7446378692682898,0.0104930966469428,0.0011045364891518745,0.00026757396449704143,0.009120986193293884,0.8692368421052631,0.10526315789473692,1,0.02564102564102555,35.0
510050,D40_Q70,0,2023-09-27,2023-10-25,10005919.SH,0.4,0.7,0.376544165071953,0.736419084449633,0.008413978494623655,0.0,0.00021455645161290324,0.008199422043010753,0.9745,0.0,0,0.01766513056835639,28.0
510050,D40_Q70,0,2023-10-25,2023-11-22,10006027.SH,0.4,0.7,0.3839103694649565,0.7312627413745305,0.008191791954490045,0.0,0.00020889069483949615,0.007982901259650548,0.9744999999999999,0.0,0,0.015847216578626533,28.0
510050,D40_Q70,0,2023-11-22,2023-12-27,10005332.SH,0.4,0.7,0.3421375789029023,0.7605036947679684,0.005099150141643059,0.0,0.000130028328611898,0.004969121813031161,0.9745,0.0,0,0.015783083771752304,35.0
510050,D40_Q70,0,2023-12-27,2024-01-24,10006385.SH,0.4,0.7,0.3471199175522689,0.7570160577134117,0.0072980017376194604,0.0,0.00018609904430929626,0.007111902693310164,0.9745,0.0,0,0.020851433536055675,28.0
510050,D40_Q70,0,2024-01-24,2024-02-28,10006506.SH,0.4,0.7,0.34061727666054,0.7615679063376221,0.0077167755991285406,0.022570806100217815,0.0001967777777777778,-0.015050808278867053,-1.9504011857707446,2.9249011857707443,1,0.023965141612200425,35.0
510050,D40_Q70,0,2024-02-28,2024-03-27,10005766.SH,0.4,0.7,0.4144720157357885,0.709869588984948,0.01106023102310231,0.0,0.00028203589108910895,0.010778195132013202,0.9745,0.0,0,0.014851485148514865,28.0
510050,D40_Q70,0,2024-03-27,2024-04-24,10006920.SH,0.4,0.7,0.4586273202553267,0.6789608758212713,0.010300041101520756,0.002013974517057037,0.0002626510480887793,0.00802341553637494,0.7789692737430259,0.1955307262569741,1,0.006987258528565743,28.0
510050,D40_Q70,0,2024-04-24,2024-05-22,10007040.SH,0.4,0.7,0.3489771065002247,0.7557160254498427,0.006239316239316239,0.017948717948717996,0.0001591025641025641,-0.011868504273504322,-1.9022123287671313,2.8767123287671312,1,0.017501017501017513,28.0
510050,D40_Q70,0,2024-05-22,2024-06-26,10006426.SH,0.4,0.7,0.3904006247656716,0.7267195626640299,0.007811158798283261,0.0,0.00019918454935622317,0.0076119742489270375,0.9744999999999999,0.0,0,0.014436207569254789,35.0
510050,D40_Q70,0,2024-06-26,2024-07-24,10007335.SH,0.4,0.7,0.4840698641344181,0.6611510951059074,0.009549365014338387,0.0068824252355592025,0.00024350880786562889,0.0024234309709135556,0.2537792792792788,0.7207207207207212,1,0.0036870135190496534,28.0
510050,D40_Q70,0,2024-07-24,2024-08-28,10007456.SH,0.4,0.7,0.4124818969025779,0.7112626721681955,0.007299919159256265,0.0,0.00018614793856103475,0.00711377122069523,0.9745,0.0,0,0.010509296685529357,35.0
510050,D40_Q70,0,2024-08-28,2024-09-25,10006736.SH,0.4,0.7,0.3986492408992113,0.7209455313705522,0.005681911825298722,0.008652657601977693,0.0001448887515451174,-0.003115634528224088,-0.5483426395938986,1.5228426395938985,1,0.009476720230737534,28.0
510050,D40_Q70,0,2024-09-25,2024-10-23,10007714.SH,0.4,0.7,0.4511220809933054,0.6842145433046862,0.010387096774193548,0.08947580645161295,0.00026487096774193547,-0.07935358064516133,-7.639630434782613,8.614130434782613,1,0.008064516129032251,28.0
