date,510050__510050_DTE30_ATM_Q100_Hold__daily_return,510050__510050_DTE30_D40_Q100_Hold__daily_return,510050__510050_DTE30_D40_Q50_Hold__daily_return,510050__510050_DTE30_D40_Q70_Hold__daily_return,510050__510050_ETF_BuyHold__daily_return
2022-11-30,0.000921266899369444,0.0003440757674719741,-0.00039442737306161213,-9.902611684817772e-05,-0.0011329305135951984
2022-12-01,-0.007555105530346773,-0.006840930910056553,-0.005877932373742845,-0.006263131788268328,-0.004914933837429136
2022-12-02,-0.0021639934102536396,-0.0025012477859388538,-0.004100167965917778,-0.0034605998939262086,-0.005699088145896702
2022-12-05,0.009294370428876375,0.011997517401174385,0.018035441925654205,0.015620272115862277,0.024073366450134026
2022-12-06,0.0006139187073788133,0.0010673567076955326,0.002026215667280562,0.0016426720834465504,0.0029850746268655914
2022-12-07,-0.0028376319462903865,-0.0026274674418228505,-0.004475936101863864,-0.003736548637847459,-0.006324404761904878
2022-12-08,0.0019612305106324612,0.0018707981372731997,0.002058573909520245,0.0019834636006214267,0.00224634968176729
2022-12-09,0.002686615941438264,0.0038870426177446404,0.007733584812794514,0.006194967934774565,0.011580127007844387
2022-12-12,-0.0023731982473165214,-0.0031886993103810157,-0.007502769152974709,-0.005777141215937232,-0.011816838995568402
2022-12-13,0.00034531602315257537,0.00030465710851945715,0.0007128666708515752,0.000549582845918728,0.0011210762331836932
2022-12-14,0.0017259841057959413,0.002893361047925147,0.0046195062051869185,0.0039290481422822095,0.00634565136244869
2022-12-15,-0.0002680238116182787,0.00022776423645587407,-0.002482557050911549,-0.0013984285359645802,-0.005192878338278972
2022-12-16,0.0017234721491208305,0.001707842787909808,0.0029046298205022136,0.0024259150074652513,0.004101416853094619
2022-12-19,-0.0013381720359703086,-0.0031446505733424557,-0.008998987002230063,-0.006657252430675021,-0.014853323431117671
2022-12-20,-0.002297083096885033,-0.006195120567213053,-0.011766991116625714,-0.00953824289686065,-0.017338861666038374
2022-12-21,0.0014197959657262782,0.0032124791659731144,0.0025651962381456617,0.002824109409276643,0.0019179133103182089
2022-12-22,0.0027972475467326063,0.00423146825143661,0.0053699454580307115,0.004914554575393071,0.006508422664624813
2022-12-23,-0.0012227703141557411,-0.0010249390640508782,-0.0018437742106104382,-0.0015162401519866143,-0.0026626093571699982
2022-12-26,0.0007651670699260205,0.00045599584086186695,-0.0016789433457781167,-0.0008249676711221234,-0.0038138825324181003
2022-12-27,0.0023702043144790963,0.005659367709231589,0.008572409735167041,0.00740719292479286,0.011485451761102494
2022-12-28,-0.0009394980115297047,0.0009429242723448805,0.0017962161104344565,0.0014548993751986262,0.0026495079485240325
2022-12-29,-0.0017752455976740578,-0.002869985177659573,-0.004077499195096368,-0.00359449358812165,-0.005285013212533163
2022-12-30,0.00310274513483888,0.0039007803567912003,0.004606936667959194,0.004324474143491996,0.0053130929791271875
2023-01-03,0.002187836309105018,0.0018107759503152021,0.0012828889189099302,0.0014940437314720388,0.0007550018875046582
2023-01-04,0.0022583380664336072,0.0030125049456859454,0.003203725124672596,0.003127237053077936,0.003394945303659247
2023-01-05,0.006647085928794816,0.009948951367385606,0.014372971924294209,0.012603363701530767,0.018796992481202812
2023-01-06,0.0014176348553136542,0.002713656491161176,0.004124355920857359,0.0035600761489788858,0.005535055350553542
2023-01-09,0.0023097088611980787,0.0033736224174321094,0.0062739671720188905,0.005113829270184178,0.009174311926605672
2023-01-10,7.433504514531286e-05,-0.0003694812479584364,-0.0016392860785247043,-0.0011313641462981972,-0.0029090909090909722
2023-01-11,0.0010406132780025334,0.002217706888859361,0.0022029453481496875,0.002208849964433557,0.002188183807440014
2023-01-12,0.0009281531497249418,0.0007744798418201082,0.0014789429776784768,0.0011971577233351293,0.0021834061135368454
2023-01-13,0.001743309862942466,0.0041642140490041335,0.010252041665024914,0.007816910618616602,0.016339869281045694
2023-01-16,0.0009256787354192664,0.001981726063584377,0.00956535392139568,0.00653190277827116,0.017148981779206984
2023-01-17,-0.0012947517054653357,-0.0008790251523157488,-0.0020201237458101207,-0.0015636843084123721,-0.0031612223393044925
2023-01-18,0.001185307666977442,0.0013930143191238642,-0.0026509206064705415,-0.0010333466362327792,-0.006694855532064947
2023-01-19,-7.399402350261042e-05,-0.0002928582167576188,0.001627249501057304,0.0008592064139313349,0.003547357218872227
2023-01-20,0.0023309842192367203,0.004137834110422345,0.005426994114242523,0.004911330112714452,0.0067161541180627005
2023-01-30,-0.0014039356045658646,-0.0031016120503745137,-0.0013752442274343468,-0.0020657913566104135,0.00035112359550582006
2023-01-31,-0.005759179016388893,-0.007548730434327355,-0.009039370482168962,-0.008443114463032319,-0.01053001053001057
2023-02-01,0.0024371049439637638,0.0028301943029216403,0.0033661436218404006,0.0031517638942728963,0.003902092940759161
2023-02-02,-0.0003875794048903147,-0.0007408293136140776,-0.0014304853281851826,-0.0011546229223567406,-0.0021201413427562876
2023-02-03,-0.008741541897311134,-0.010838248305363063,-0.0126783309515483,-0.011942297893074206,-0.014518413597733537
2023-02-06,-0.011947821728970132,-0.013455342476744181,-0.014632809578293104,-0.014161822737673534,-0.015810276679842028
2023-02-07,0.003131041538088297,0.003292138133557776,0.0031064560693345733,0.0031807288950238544,0.0029207740051113706
2023-02-08,-0.0012915594687255005,-0.0018750488707145463,-0.002211641654141283,-0.0020770045407705884,-0.00254823443756802
2023-02-09,0.00916037740898612,0.009898625610154088,0.010241283607996698,0.010104220408859655,0.010583941605839309
2023-02-10,-0.0027409664597899397,-0.003362593801834679,-0.0038481441381871817,-0.003653924003646181,-0.004333694474539684
2023-02-13,0.0059610324808092585,0.006317162360817585,0.006422999025892939,0.006380664359862798,0.006528835690968293
2023-02-14,0.003832195129982896,0.003887773809177153,0.003925868886570649,0.00391063085561325,0.0039639639639641455
2023-02-15,-0.006998870035967775,-0.00834943693973178,-0.00884090655313946,-0.008644318707776388,-0.00933237616654714
2023-02-16,-0.003061339162882426,-0.003511209473544108,-0.0035671989396705572,-0.0035448031532199775,-0.0036231884057970065
2023-02-17,-0.009997757288802256,-0.01031906012562167,-0.010432257335538098,-0.010386978451571527,-0.010545454545454525
2023-02-20,0.026256676833073866,0.027646979891690293,0.027972699795165146,0.027842411833775206,0.02829841969864
2023-02-21,0.005869064131333923,0.005338214700555843,0.00517089434098561,0.0052378224848137036,0.005003573981415377
2023-02-22,-0.012715717202447574,-0.013295480099259516,-0.013226687418050831,-0.013254204490534304,-0.013157894736842146
2023-02-23,0.0002884611154776451,0.0006849553346035542,0.00016229748712159875,0.0003713606261143809,-0.0003603603603603567
2023-02-24,-0.005911747557997393,-0.00824986350798973,-0.010974246822487987,-0.009884493496688684,-0.013698630136986245
2023-02-27,-0.0006527089925242313,-0.0006901803859089561,-0.0008933358069896369,-0.0008120736385573646,-0.0010964912280703176
2023-02-28,0.003592244148941548,0.004252993498554236,0.004504835571084609,0.004404098742072459,0.004756677643614982
2023-03-01,0.006037954364201292,0.0077822321505005565,0.00953569000096044,0.008834306860776487,0.011289147851420323
2023-03-02,0.0003953226289068468,7.183382967523855e-05,-0.00014413349927838714,-5.774656769693689e-05,-0.00036010082823201284
2023-03-03,0.0011495750128951432,0.0014724877339076237,0.0012765896882794836,0.0013549489065307397,0.0010806916426513435
2023-03-06,-0.0036241798678313675,-0.005809567748435551,-0.008302408919197923,-0.007305272450892975,-0.010795250089960295
2023-03-07,-0.007022630227835336,-0.008909558423166875,-0.010093193180299387,-0.009619739277446382,-0.0112768279374319
2023-03-08,-0.004787400606128478,-0.005786861168287083,-0.00675656524198015,-0.006368683612502923,-0.007726269315673218
2023-03-09,-0.00466465945398542,-0.006040187011511433,-0.006542525837976709,-0.0063415903073905985,-0.0070448646644419854
2023-03-10,-0.01135016677788625,-0.012485252026229299,-0.012964059919014559,-0.012772536761900455,-0.013442867811799819
2023-03-13,0.009813951914005914,0.010293500903571617,0.010256515781081776,0.010271309830077712,0.010219530658591935
2023-03-14,-0.005684449114901735,-0.006275601917897888,-0.0065098504156743675,-0.006416151016563776,-0.006744098913450847
2023-03-15,0.0009220881948588389,0.0005200780785792336,0.0004486471117152169,0.0004772194984608236,0.00037721614485120014
2023-03-16,-0.008807042273139665,-0.009133764538604927,-0.009280306100373448,-0.00922168947566604,-0.009426847662141968
2023-03-17,0.0037548738076138566,0.0037096665103486526,0.003758145017641157,0.0037387536147241553,0.003806623524933661
2023-03-20,-0.006185328593174111,-0.006309257790486744,-0.006377988773893395,-0.006350496380530734,-0.006446719757300046
2023-03-21,0.010099739963373988,0.010143879662028343,0.010224611586739263,0.010192318816854895,0.010305343511450182
2023-03-22,0.002803878215093425,0.0030508239412092575,0.00322544974922212,0.003155599426016975,0.0034000755572349828
2023-03-23,0.0033905496753481312,0.004745730090555789,0.0055731662500971835,0.005242191786280626,0.006400602409638578
2023-03-24,-0.001501818974983471,-0.002399143880500998,-0.0036312965941973085,-0.0031384355087187843,-0.004863449307893619
2023-03-27,-0.0024817284155478347,-0.003795254297538464,-0.005093115870573817,-0.004573971241359676,-0.006390977443609169
2023-03-28,0.000866996400476161,0.0008675584350112953,0.0006229581808049334,0.0007207982824874781,0.0003783579265985715
2023-03-29,-0.00022597705274585156,-0.0004522468329294371,-0.0009825530685070305,-0.0007704305742759932,-0.0015128593040846239
2023-03-30,0.0061781022177183065,0.008596577600655797,0.010358894860933998,0.009653967956822718,0.0121212121212122
2023-03-31,-0.00048672060516907756,-0.0005981267604437956,-0.0008604406257308739,-0.0007555150796160426,-0.001122754491017952
2023-04-03,0.0007866238436140538,0.0007481059127205647,0.0009360611991477974,0.0008608790845769043,0.00112401648557503
2023-04-04,0.0017965841209248712,0.0026164133402319933,0.003179464155145917,0.0029542438291803473,0.0037425149700598404
2023-04-06,-0.0010461279470149742,-0.002050388674473047,-0.0032623308025608866,-0.002777553951325751,-0.004474272930648726
2023-04-07,0.0037400838455734498,0.0050804689310177675,0.006098286899965721,0.00569115971238654,0.007116104868913675
2023-04-10,0.0010433213673688435,0.001338032180231652,0.0008549588197550584,0.0010481881639456958,0.00037188545927846484
2023-04-11,0.0003722264222805194,-0.0002598252693621905,-0.0012451542703687535,-0.0008510226699661285,-0.0022304832713753164
2023-04-12,-0.0009302198033117604,-0.002487545333889507,-0.004038109477674967,-0.003417883820160783,-0.005588673621460427
2023-04-13,0.0014897374685938214,0.0019354467108712026,0.001717067679152362,0.0018044192918398982,0.0014986886474335215
2023-04-14,0.0025287864686569517,0.0036776748328073428,0.0038964505851279974,0.0038089402841997356,0.004115226337448652
2023-04-17,0.0032271982631293383,0.008216688890897883,0.01416795696407791,0.0117874497348059,0.020119225037257937
2023-04-18,0.0008504228736982977,0.0019456550997776212,0.0027989780246878704,0.0024576488547237707,0.0036523009495981196
2023-04-19,-0.0010713612089326974,-0.0022349903680156658,-0.005484307411082023,-0.004184580593855481,-0.008733624454148381
2023-04-20,0.0004068142345852177,-0.0010649164825481394,-0.0038364229989834575,-0.0027278203924093304,-0.006607929515418776
2023-04-21,-0.004731913356374462,-0.011101642243513177,-0.014235226147625013,-0.012981792585980279,-0.01736881005173685
2023-04-24,-0.006091588858535557,-0.011374964650717412,-0.012456944529194658,-0.01202415257780376,-0.013538924407671904
2023-04-25,0.0013080020181348573,-0.0002256047688338203,-0.00030342381026521315,-0.000272296193692656,-0.000381242851696606
2023-04-26,-0.0008196788591454673,-0.0012430940397798462,-0.0011936293997525382,-0.0012134152557634614,-0.0011441647597252302
2023-04-27,0.006647718376975531,0.009434295574188623,0.011780912582817882,0.010842265779366178,0.014127529591447141
2023-04-28,0.002960332231254581,0.004200078893373815,0.006618111735843479,0.005650898598855614,0.009036144578313143
2023-05-04,0.0019677296872209205,0.00308978364920387,0.004343399287288441,0.003841953032054613,0.005597014925373012
2023-05-05,-0.0006797995376909283,-0.0007137202385703034,-0.0018410901749437159,-0.0013901422003943509,-0.0029684601113171283
2023-05-08,0.0030611789076160356,0.004398153151587092,0.00908407843660497,0.007209708322597819,0.013770003721622848
2023-05-09,-0.001017278896504492,-0.0017216164856009852,-0.00416477300050988,-0.0031875103945463224,-0.006607929515418776
2023-05-10,-0.002225206429382953,-0.003449171121064798,-0.007637371961123629,-0.005962091625100097,-0.01182557280118246
2023-05-11,7.559894968900416e-05,0.0001504830034151361,-0.001046673232772577,-0.0005678107382974919,-0.00224382946896029
2023-05-12,-0.002456780134884373,-0.006356950281314111,-0.01011250812416542,-0.008610284987024897,-0.01386806596701673
2023-05-15,0.00507722035371283,0.009766780265425767,0.014195438783416114,0.012423975376219976,0.01862409730140646
2023-05-16,-0.0007539660309654472,-0.0005248541889455449,-0.001381830079547397,-0.0010390397233066562,-0.002238805970149249
2023-05-17,-0.001886337311668984,-0.003825945725959179,-0.006587617589980332,-0.005482948844371871,-0.009349289454001486
2023-05-18,0.0015875179361177771,0.0009413332856389456,-0.0002843352446852965,0.00020593216744440018,-0.0015100037750095385
2023-05-19,0.0005283339058208547,-0.0010156838514729927,-0.0025872370108026566,-0.001958615747070791,-0.0041587901701323204
2023-05-22,0.002715710999165344,0.006665141591895241,0.008078204812652201,0.0075129795243494175,0.009491268033409161
2023-05-23,-0.001542258213596992,-0.00890282917322427,-0.012349120491087384,-0.010970603963942139,-0.0157954118089505
2023-05-24,-0.007280687638710592,-0.01487162993743607,-0.015078153524316074,-0.014995544089564073,-0.015284677111196077
2023-05-25,-0.0024462111654511842,-0.003105577282950578,-0.0038810773492750084,-0.003570877322745236,-0.004656577415599439
2023-05-26,0.0015180346309242587,0.0011682194769757626,0.00019424619072966332,0.0005838355052281028,-0.0007797270955164359
2023-05-29,-0.0025650877910043945,-0.003306092942596206,-0.0037989692180793178,-0.0036018187078860732,-0.0042918454935624295
2023-05-30,-0.001052052703866102,-0.0020682841272929853,-0.0031893144774395865,-0.002740902337380946,-0.004310344827586188
2023-05-31,-0.011194708015783372,-0.013334842269150604,-0.014735111020447,-0.014175003519928443,-0.016135379771743397
2023-06-01,0.0018540350914011405,0.0019420472491376017,0.0019710236245688018,0.0019594330743963216,0.0020000000000000018
2023-06-02,0.012009238766444774,0.01459645778384,0.01588106322325733,0.015367221047490397,0.01716566866267466
2023-06-05,-0.0015951995543089792,-0.002651164527917582,-0.0036803703330326454,-0.00326868801098662,-0.004709576138147709
2023-06-06,-0.0025719850387628806,-0.003557312963716308,-0.004341747964507925,-0.004027973964191278,-0.005126182965299542
2023-06-07,-0.0007813991526158803,-0.0001961545393339703,-0.0002962540433492644,-0.0002562142417431468,-0.0003963535473645585
2023-06-08,0.006725287846718997,0.007298380473677701,0.008605574059202259,0.008082696624992437,0.009912767644726816
2023-06-09,0.002524554839904658,0.003194252713537127,0.003167601425476785,0.0031782619407009216,0.003140950137416443
2023-06-12,0.0011622450056250067,0.001436719904775785,0.0007183599523878925,0.0010057039333430495,0.0
2023-06-13,0.0029022394008133556,0.003295837558791037,0.003409171225579488,0.0033638377588641076,0.003522504892367939
2023-06-14,0.0011189517690697315,0.0003864718467241346,-1.7718769499408538e-06,0.00015352561251968933,-0.0003900156006240163
2023-06-15,0.006629123857027741,0.011010192502205474,0.01311336780787209,0.012272097685605443,0.015216543113538705
2023-06-16,0.002297256270059389,0.005120346092599037,0.006979850217706196,0.006236048567663332,0.008839354342813355
2023-06-19,-0.0019099924828428483,-0.005398396736996269,-0.008794436463736344,-0.007436020573040315,-0.012190476190476418
2023-06-20,0.00011481885211517273,-0.0022551701304168725,-0.0034415071631644367,-0.002966972350065411,-0.004627844195912001
2023-06-21,-0.005510672172466036,-0.00846642541312903,-0.009463743508579259,-0.009064816270399168,-0.010461061604029487
2023-06-26,-0.005502727342149738,-0.009543272869680708,-0.01025323392896721,-0.009969249505252608,-0.01096319498825371
2023-06-27,0.005958803733004947,0.005890359883824914,0.00591430108205504,0.00590472460276299,0.005938242280285166
2023-06-28,0.0037336958749141225,0.003323945858362709,0.0034329292455922422,0.003389335890700429,0.0035419126328217754
2023-06-29,-0.0028248203546666906,-0.004118647890260729,-0.0050005004157185895,-0.004647759405535445,-0.00588235294117645
2023-06-30,0.0021246169271416093,0.0024814087832061293,0.002621375003042825,0.0025653885151081467,0.002761341222879521
2023-07-03,0.008087836574975471,0.011119054883478308,0.013033957024744747,0.012267996168238171,0.014948859166011186
2023-07-04,0.001713639438539083,0.001981752065835618,0.0017660698313674006,0.0018523427251546875,0.0015503875968991832
2023-07-05,-0.0019051065272389645,-0.0036454167503447987,-0.004725185155358136,-0.004293277793352801,-0.005804953560371473
2023-07-06,-0.003311084597763414,-0.004515058664527061,-0.005955466272707377,-0.0053793032294352505,-0.007395873880887693
2023-07-07,-0.00199325057995281,-0.0031670559245576824,-0.003740390707376806,-0.0035110567942491567,-0.00431372549019593
2023-07-10,0.0036420104970968925,0.004510723136187389,0.004815424585029482,0.0046935440054926445,0.005120126033871575
2023-07-11,0.00351173650629355,0.005271418814283502,0.0059664304102765575,0.005688425771879335,0.006661442006269613
2023-07-12,-0.00027217923982769676,-3.884279015786696e-05,-0.00021404965510235519,-0.0001439669091245599,-0.0003892565200468434
2023-07-13,0.005017240151152569,0.009400320352818126,0.01268302622002282,0.011369943873140942,0.015965732087227513
2023-07-14,0.0004256908861499653,0.0007696510134849177,0.00038482550674245886,0.0005387557094394423,0.0
2023-07-17,-0.0008123367964604222,-0.004114466219049873,-0.006848340813626119,-0.005754790975795621,-0.009582215408202366
2023-07-18,-0.00027099907467376116,-0.00023167093414200313,-0.0006963308231082155,-0.0005104668675217306,-0.0011609907120744278
2023-07-19,0.001316638027530237,0.0026262123373390622,0.003056616436007742,0.00288445479654027,0.0034870205346764216
2023-07-20,-0.001121538128438404,-0.003043049110556084,-0.004224227257980662,-0.0037517559990108305,-0.005405405405405239
2023-07-21,0.002400463382354001,0.003940992751915617,0.003911490164777653,0.003923291199632839,0.0038819875776396895
2023-07-24,0.00023174660872138375,-0.0024245873010855234,-0.003725828066629411,-0.003205331760411856,-0.005027068832173298
2023-07-25,0.002471391089858832,0.013039719235555358,0.02245456618598607,0.018688627405813785,0.03186941313641678
2023-07-26,-0.0010429200204211675,-0.001102015798629119,-0.0011159796507269615,-0.0011103941098878245,-0.001129943502824804
2023-07-27,0.0020371471519666784,0.001923585563490482,0.0011503297349880759,0.0014596320663890381,0.00037707390648566985
2023-07-28,0.007529650445766256,0.012460478683781862,0.020176715029791348,0.017090220491387552,0.027892951375800834
2023-07-31,0.0,-3.718164955457404e-05,0.0007148158492235046,0.0004140168497122733,0.0014668133480015833
2023-08-01,-0.0003736689258936332,-0.0004833794170536754,-0.0017063546664177198,-0.0012171645666721022,-0.0029293299157817643
2023-08-02,-0.002392375081948339,-0.003906106499993678,-0.006543578406074668,-0.005488589643642272,-0.009181050312155659
2023-08-03,0.003484756886497742,0.004593668114014404,0.006929895584064316,0.005995404596044352,0.009266123054114228
2023-08-04,0.00011202114600772362,0.0006691701685794804,0.0007018270967760198,0.0006887643254974041,0.0007344840249725593
2023-08-07,-0.0011947583858782362,-0.0017089579582407755,-0.002872827602973582,-0.0024072797450804596,-0.004036697247706389
2023-08-08,-0.0006354746311426629,-0.0004837931616767932,-0.0011630461755325894,-0.000891344969990271,-0.0018422991893883855
2023-08-09,0.0007854972373313451,0.0004095615875909786,0.0002047807937954893,0.000286693111313685,0.0
2023-08-10,0.0001868763608803281,0.0,-0.0005537098560354226,-0.00033222591362125353,-0.001107419712070845
2023-08-11,-0.007847340674508319,-0.013175040555584716,-0.01841309307897493,-0.016317872069618843,-0.023651145602365142
2023-08-14,-0.002523477949209374,-0.004525742280662937,-0.006047882495365531,-0.005439026409484493,-0.007570022710068125
2023-08-15,0.0007551826866214473,0.0006440616802718679,0.0005127249667569167,0.0005652596521628972,0.00038138825324196546
2023-08-16,-0.004942713945373156,-0.006171440146259477,-0.006707527164246885,-0.006493092357051922,-0.0072436141822342925
2023-08-17,0.0019338210050727778,0.002247705744840678,0.0022759266051392,0.002264638261019791,0.0023041474654377225
2023-08-18,-0.008023113226790834,-0.009958952580466196,-0.010726602727014645,-0.010419542668395265,-0.011494252873563093
2023-08-21,-0.010834873551303081,-0.012055599734892009,-0.012423148704655329,-0.01227612911675,-0.01279069767441865
2023-08-22,0.008099458886722477,0.007927875761637226,0.007890125552589278,0.007905225636208458,0.007852375343541329
2023-08-23,-0.01265428933844892,-0.01263851772852087,-0.012552215623122864,-0.012586736465282067,-0.012465913517724858
2023-08-24,0.004223320338137437,0.005524794290204138,0.006312693003090231,0.005997533517935793,0.007100591715976323
2023-08-25,0.0007860857786234909,0.001491347632740725,0.0027041540357202187,0.0022190314745284215,0.0039169604386997126
2023-08-28,0.0054590049153036,0.0064659454329067945,0.009670740956796764,0.008388822747240777,0.012875536480686733
2023-08-29,0.002773273270223253,0.003737835972076553,0.003794958047671493,0.003772109217433517,0.0038520801232664326
2023-08-30,0.0007400910763870616,0.0007758159547328614,-0.0009551465122727976,-0.0002627615254705341,-0.0026861089792784565
2023-08-31,0.0011677006526202849,0.0001550429061862868,-0.0016539137142789762,-0.0009303310660928711,-0.003462870334744239
2023-09-01,0.0027214570089879597,0.004534301994589152,0.00612815485829854,0.005490613712814785,0.007722007722007929
2023-09-04,0.005544458883301351,0.008719031523928278,0.013554918060814658,0.011620563446060106,0.018390804597701038
2023-09-05,-0.0010025249748252252,-0.00214179362212108,-0.004268789963806974,-0.003417991427132616,-0.006395786305492868
2023-09-06,-0.0001929867384145023,-0.0003066272497335154,-0.0009106025305842813,-0.000669012418243975,-0.0015145778114350472
2023-09-07,-0.0021618686822282296,-0.0034506146119726022,-0.0066551518262744636,-0.005373336940553719,-0.009859689040576325
2023-09-08,-0.0016636028003619296,-0.0029624146526415762,-0.004353669984306252,-0.003797167851640382,-0.005744925315970928
2023-09-11,0.0033715028795733293,0.004784816388459179,0.00566667629900619,0.005313932334787386,0.006548536209553202
2023-09-12,7.724538030129402e-05,0.00034563127824815965,-0.0005925881113542641,-0.00021730035551329472,-0.001530807500956688
2023-09-13,-7.723941391346578e-05,-0.000691023717085737,-0.0018786663238552492,-0.0014036092811474444,-0.0030663089306247615
2023-09-14,0.0013131714651237747,0.0019592544230166986,0.002325263505241537,0.0021788598723516015,0.0026912725874663757
2023-09-15,-0.0006171526152070061,-0.002070448148501658,-0.003335837571183331,-0.002829681802110662,-0.004601226993865004
2023-09-18,0.002161368047168377,0.0037652757814772286,0.0045790939770251615,0.004253566698805988,0.005392912172573094
2023-09-19,-7.702523608599243e-05,0.0006889870397712716,0.00015292263865962497,0.00036734839910428356,-0.0003831417624520217
2023-09-20,0.00011554675414493509,-0.0015682788445690043,-0.003083871120253101,-0.0024776342099794625,-0.004599463395937198
2023-09-21,-0.0016174676648955666,-0.0047505374045437865,-0.0071885147554101025,-0.006213323815063576,-0.009626492106276419
2023-09-22,0.00478311726243974,0.011163158804402551,0.017634456540614907,0.015045937446129965,0.024105754276827263
2023-09-25,-0.00019194951451351194,-0.0003045494742522914,-0.004897908753830671,-0.0030605650419993193,-0.00949126803340905
2023-09-26,-0.00023038363944416496,-0.0013328098563955004,-0.003924358166986608,-0.002887738842750165,-0.006515906477577715
2023-09-27,8.929060887163942e-05,0.005220806043500392,0.004925217836565077,0.005043453119339203,0.004629629629629761
2023-09-28,-0.002574315889000367,-0.004724950545037521,-0.006394733337034941,-0.005726820220235973,-0.008064516129032362
