date,588000__588000_DTE30_ATM_Q100_Hold__daily_return,588000__588000_DTE30_D40_Q100_Hold__daily_return,588000__588000_DTE30_D40_Q50_Hold__daily_return,588000__588000_DTE30_OTM5up_Q100_Hold__daily_return,588000__588000_DTE30_OTM5up_Q50_Hold__daily_return,588000__588000_ETF_BuyHold__daily_return
2023-07-24,-0.004681445893823355,-0.004681445893823355,-0.00484072294691168,-0.004956062523305826,-0.004978031261652915,-0.0050000000000000044
2023-07-25,0.013816428174048712,0.013816428174048712,0.013943389966421305,0.0139460927729953,0.014008222265894599,0.014070351758793898
2023-07-26,-0.0033332234891888524,-0.002893363433287055,-0.0029333021328971642,-0.0030361398284041163,-0.003004690330455695,-0.0029732408325072734
2023-07-27,-0.0022877204318102473,-0.006164178111739194,-0.007555250089666843,-0.006164178111739305,-0.007555250089666898,-0.008946322067594492
2023-07-28,0.0030905195223132065,0.006802644187795748,0.008416367229304056,0.00680264418779597,0.008416367229304167,0.010030090270812364
2023-07-31,0.0030809976389618576,0.005763051348886661,0.006853720311980505,0.005763051348886661,0.006853720311980505,0.007944389275074348
2023-08-01,-0.0004954087498694193,-0.0009879360169163798,-0.0009865788458965352,-0.0009879360169162688,-0.0009865788458964797,-0.0009852216748766907
2023-08-02,0.0001982617205389392,-0.0006922390997807781,-0.0013323128437760512,-0.0006922390997810002,-0.0013323128437761622,-0.0019723865877713243
2023-08-03,0.0017840017855874635,0.00336463332968151,0.003164530103575869,0.003364633329681732,0.00316453010357598,0.0029644268774702276
2023-08-04,0.002077628922810826,0.004536886017544095,0.005224108033402564,0.004536886017544095,0.005224108033402564,0.005911330049261032
2023-08-07,-0.00039491834865656994,-0.0038291180470946262,-0.005342570776730338,-0.0038291180470946262,-0.005342570776730338,-0.006856023506366049
2023-08-08,-0.001185223112324607,-0.002661117612232311,-0.0033029453938873687,-0.0026611176122322,-0.0033029453938873132,-0.0039447731755424265
2023-08-09,-0.002669916449414944,-0.007214071035673064,-0.008062481062391047,-0.007214071035672953,-0.008062481062390991,-0.00891089108910903
2023-08-10,0.0004957525901090332,0.0021899017062618764,0.0020939518521319034,0.0021899017062616544,0.0020939518521317924,0.0019980019980019303
2023-08-11,-0.008027212448402765,-0.01748093212700319,-0.018710555794309136,-0.01748093212700319,-0.018710555794309136,-0.019940179461615082
2023-08-14,-0.006893330013878707,-0.00909815728954988,-0.0091269016356193,-0.00909815728954988,-0.0091269016356193,-0.00915564598168872
2023-08-15,-0.012474000762121129,-0.013874559495488215,-0.014124138063965841,-0.013874559495488215,-0.014124138063965841,-0.014373716632443467
2023-08-16,-0.015178253820335885,-0.01655267220650125,-0.016609669436583985,-0.01655267220650125,-0.016609669436583985,-0.01666666666666672
2023-08-17,0.00961968522734935,0.01030915580321845,0.010451188071100792,0.01030915580321845,0.010451188071100792,0.010593220338983134
2023-08-18,-0.003585817211840703,-0.00416488227491707,-0.004178877196158781,-0.004164882274916959,-0.004178877196158726,-0.004192872117400492
2023-08-21,-0.01316103888305542,-0.014010708572765651,-0.01437377533901435,-0.014010708572765762,-0.014373775339014405,-0.014736842105263048
2023-08-22,0.010523380868451726,0.010710370066615127,0.010697065375187886,0.010710370066615127,0.010697065375187886,0.010683760683760646
2023-08-23,-0.02564779109879156,-0.02558268857282997,-0.025476333715590382,-0.02558268857283008,-0.025476333715590438,-0.025369978858350795
2023-08-24,0.007167251784089279,0.0062939450295522725,0.006943067959461646,0.0062939450295522725,0.006943067959461646,0.00759219088937102
2023-08-25,-0.00959615239574152,-0.014773747073018706,-0.016536496787316723,-0.014773747073018928,-0.016536496787316834,-0.01829924650161474
2023-08-28,0.004354665515148071,0.00711455061324151,0.009039731446971677,0.00711455061324151,0.009039731446971677,0.010964912280701844
2023-08-29,0.015825613875291245,0.02988738650129119,0.04097406201420306,0.02988738650129119,0.04097406201420306,0.05206073752711493
2023-08-30,0.001707294860119335,0.006331647919008754,0.012444174474968261,0.006331647919008754,0.012444174474968261,0.01855670103092777
2023-08-31,0.00021304812155209518,0.0007340445455981115,-0.00013905060169483452,0.0007340445455983335,-0.0001390506016947235,-0.0010121457489877805
2023-09-01,-0.0023430301588983626,-0.0016765854158445892,-0.004384391998702386,-0.0016765854158445892,-0.004384391998702386,-0.007092198581560183
2023-09-04,0.001067514928262181,0.0025191016127918964,0.005851387541089825,0.0025191016127918964,0.005851387541089825,0.009183673469387754
2023-09-05,0.0018128401441290798,-0.001779879943957119,-0.00796779639260553,-0.0017798799439570079,-0.007967796392605475,-0.014155712841253942
2023-09-06,-0.000212889376665526,0.002831908603611266,0.003467236353087766,0.002831908603611266,0.003467236353087766,0.004102564102564266
2023-09-07,-0.003194020623046079,-0.016211344050112708,-0.027002505528631537,-0.016211344050112708,-0.027002505528631537,-0.03779366700715037
2023-09-08,-0.00032042550798550007,0.0011694406862874374,0.0016462914684091112,0.0011694406862872153,0.0016462914684090002,0.002123142250530785
2023-09-11,0.002457382969406563,0.006583693719772077,0.00699947397853018,0.006583693719772077,0.00699947397853018,0.007415254237288282
2023-09-12,0.0011723891067787484,-0.0015824110162813154,-0.003945779640632696,-0.0015824110162813154,-0.003945779640632696,-0.006309148264984077
2023-09-13,-0.004151784780419332,-0.007501949978687916,-0.01062928186765083,-0.007501949978688027,-0.010629281867650886,-0.013756613756613745
2023-09-14,0.0013896979870917647,-0.0036196374273066434,-0.005565183520520267,-0.0036196374273066434,-0.005565183520520267,-0.007510729613733891
2023-09-15,0.0016012723923934935,0.004060173480528562,0.004192248902426421,0.00406017348052834,0.00419224890242631,0.00432432432432428
2023-09-18,-0.0005329041394447342,-0.0034052674805683525,-0.004931912534686778,-0.0034052674805683525,-0.004931912534686778,-0.006458557588805203
2023-09-19,0.0012796518664439649,-0.0041643504691727395,-0.005332446090491105,-0.0041643504691727395,-0.005332446090491105,-0.006500541711809471
2023-09-20,-0.0043665562052198625,-0.00857797908388469,-0.009196295975966329,-0.008577979083884801,-0.009196295975966384,-0.009814612868047967
2023-09-21,0.0013905899101684938,-0.003460878981065285,-0.003933082662338772,-0.003460878981065285,-0.003933082662338772,-0.004405286343612258
2023-09-22,0.0016022986790487082,0.018883884297789644,0.022163181086947925,0.018883884297789866,0.022163181086948036,0.025442477876106206
2023-09-25,0.005439100445307821,-0.002875948823449326,-0.005752969017981391,-0.002875948823449437,-0.005752969017981446,-0.008629989212513456
2023-09-26,0.0,0.001816005330937065,0.001452072306382557,0.001816005330937065,0.001452072306382557,0.0010881392818280489
2023-09-27,0.000566738033559,0.005368307676998141,0.005401545142846853,0.005368307676998141,0.005401545142846853,0.005434782608695565
2023-09-28,0.008003949624655338,0.008003949624655338,0.007785758596111414,0.008003949624655116,0.007785758596111303,0.00756756756756749
2023-10-09,0.006116250281468227,0.006116250281468227,0.0019851637673435896,0.006116250281468227,0.0019851637673435896,-0.0021459227467810482
2023-10-10,-0.003412810763749219,-0.003412810763749219,-0.004932211833487521,-0.003412810763749219,-0.004932211833487521,-0.006451612903225823
2023-10-11,0.01080857158252102,0.01080857158252102,0.01243891782589257,0.01080857158252102,0.01243891782589257,0.01406926406926412
2023-10-12,0.005293562165555876,0.005293562165555876,0.005848488660152418,0.005293562165555654,0.005848488660152307,0.006403415154748959
2023-10-13,-0.005476315435979595,-0.005476315435979484,-0.007510161959771278,-0.005476315435979595,-0.007510161959771333,-0.009544008483563071
2023-10-16,-0.014613325838885638,-0.014613325838885749,-0.016942637223511303,-0.014613325838885638,-0.016942637223511248,-0.019271948608136857
2023-10-17,0.008382197695099736,0.008382197695099958,0.008557911074624225,0.008382197695099958,0.008557911074624225,0.008733624454148492
2023-10-18,-0.009484799037623226,-0.009484799037623337,-0.0106947804711926,-0.009484799037623337,-0.0106947804711926,-0.011904761904761862
2023-10-19,-0.002689781428899196,-0.002689781428899307,-0.0024401809663664453,-0.002689781428899085,-0.0024401809663663343,-0.0021905805038335835
2023-10-20,-0.007443818989840034,-0.007443818989840145,-0.007563841437839891,-0.007443818989840145,-0.007563841437839891,-0.007683863885839637
2023-10-23,-0.02184679192631711,-0.02184679192631711,-0.022538440210946198,-0.02184679192631711,-0.022538440210946198,-0.023230088495575285
2023-10-24,0.011556280391142204,0.011556280391142426,0.011440654351856594,0.011556280391142426,0.011440654351856594,0.011325028312570762
2023-10-25,-0.002604056450809078,-0.0026040564508093,-0.0024218490540721116,-0.002281330754761335,-0.002260486206048129,-0.002239641657334923
2023-10-26,0.0029195819675162937,0.0029195819675165158,0.0020209582115922053,0.002806382297071197,0.001964358376369546,0.001122334455667895
2023-10-27,0.009069142639643424,0.009069142639643202,0.012382104952108564,0.013432937069152384,0.014564002166863155,0.015695067264573925
2023-10-30,0.006657505569142019,0.006657505569142019,0.011055022100244227,0.013144427657378,0.014298483144362217,0.015452538631346435
2023-10-31,-0.00011022460522891464,-0.00011022460522891464,-0.0016855470852230603,-0.0020714619484434316,-0.0026661657568303188,-0.003260869565217206
2023-11-01,-0.00033071026809639026,-0.00033071026809639026,-0.0023463802158366076,-0.0026220149179537744,-0.0034920325407652997,-0.004362050163576825
2023-11-02,-0.00430065575627081,-0.00430065575627081,-0.007626779137719253,-0.008434413018527431,-0.009693657768847563,-0.010952902519167695
2023-11-03,0.006755720724928693,0.006755720724928693,0.011683508202995907,0.01402963633636034,0.01532046600871173,0.01661129568106312
2023-11-06,0.0050602920041502575,0.0050602920041502575,0.011244742951966313,0.012963999518044389,0.015196596708913379,0.01742919389978237
2023-11-07,0.0008756198909973811,0.0008756198909971591,0.0009731418512801682,0.0010754693401973103,0.0010730665758802438,0.0010706638115631772
2023-11-08,-0.00043742692578152553,-0.00043742692578152553,0.0040593614034193926,0.0058012953218140595,0.007178722527217185,0.00855614973262031
2023-11-09,-0.0003282137638740412,-0.0003282137638739302,-0.003345443043124674,-0.0027771054571616993,-0.0045698888897685586,-0.006362672322375418
2023-11-10,0.0015321671097456857,0.0015321671097456857,-0.002435624022501748,-0.003106166855143311,-0.004754791004946246,-0.006403415154749181
2023-11-13,-0.0019669154978680936,-0.0019669154978680936,0.002238883819272175,0.004727489254094497,0.00558608619525347,0.0064446831364124435
2023-11-14,0.003065676256156502,0.003065676256156502,0.0063353994941400815,0.007378680063212739,0.0084919013976682,0.009605122732123661
2023-11-15,0.00021830761496821616,0.00021830761496821616,-0.002005011097378495,-0.001167695264655877,-0.0026980125371905417,-0.0042283298097252064
2023-11-16,0.0008730398686207508,0.0008730398686207508,-0.006994477942547206,-0.009883874045010344,-0.012372934899362753,-0.014861995753715163
2023-11-17,0.0005451739592861049,0.0005451739592861049,0.002427759393436202,0.003971548257638791,0.004140946542612545,0.004310344827586299
2023-11-20,0.0020705322450251806,0.0020705322450251806,0.0021082274959031144,0.004490410087770291,0.0033181664172756697,0.0021459227467810482
2023-11-21,-0.0003262506314988256,-0.00032625063149893663,-0.003910448656220589,-0.006811941247858222,-0.007153293964400231,-0.007494646680942241
2023-11-22,-0.0025686454674545,-0.0020444772635638264,-0.00857347919273116,-0.014767521765111091,-0.014935001443504792,-0.015102481121898492
2023-11-23,0.0032885987078108414,0.005806806135558951,0.005641628697571344,0.005806806135558951,0.005641628697571344,0.005476451259583737
2023-11-24,-0.004916728913365254,-0.009912615933353575,-0.011492255679095065,-0.009912615933353575,-0.011492255679095065,-0.013071895424836555
2023-11-27,0.0018666085309611002,0.0026404904579000466,0.002975874368022824,0.0026404904579000466,0.002975874368022824,0.0033112582781456013
2023-11-28,0.0021919185824994525,0.004060035637237336,0.004230237840620932,0.004060035637237114,0.004230237840620821,0.004400440044004528
2023-11-29,-0.0013122747500895482,-0.005136488240911841,-0.00640176000216458,-0.005136488240911841,-0.00640176000216458,-0.00766703176341732
2023-11-30,0.00032849976947546544,0.0010985123341789027,0.001101132546780459,0.0010985123341789027,0.001101132546780459,0.0011037527593820151
2023-12-01,0.0009851756784424737,0.002633536629559341,0.0029705720634014554,0.002633536629559119,0.0029705720634013444,0.00330760749724357
2023-12-04,0.0009842060625671056,-0.0030643892198947142,-0.003729996807749547,-0.0030643892198946032,-0.0037299968077494916,-0.00439560439560438
2023-12-05,-0.009286140004510779,-0.014929927319247693,-0.016294985734679024,-0.014929927319247582,-0.01629498573467897,-0.017660044150110354
2023-12-06,0.0012129998517382834,0.0021174114689368473,0.0021823012400863373,0.0021174114689368473,0.0021823012400863373,0.0022471910112358273
2023-12-07,-0.0008811129205131829,-0.0010008651367033883,-0.0010609706849435963,-0.0010008651367032773,-0.0010609706849435407,-0.0011210762331838042
2023-12-08,0.013118113231695094,0.01914680820759096,0.020235581432639482,0.01914680820759096,0.020235581432639482,0.021324354657688005
2023-12-11,0.00369950186751411,0.011141184420408123,0.01271344935306129,0.011141184420408123,0.01271344935306129,0.014285714285714457
2023-12-12,-0.001192486058618436,-0.004645022768983376,-0.005572782240396479,-0.004645022768983487,-0.005572782240396534,-0.006500541711809582
2023-12-13,-0.003039043074799519,-0.008356648291626967,-0.009630886850284515,-0.008356648291626967,-0.009630886850284515,-0.010905125408942062
2023-12-14,-0.002830570796032217,-0.004487141357703006,-0.004999910259887941,-0.004487141357702895,-0.004999910259887885,-0.0055126791620728754
2023-12-15,-0.0028386056703439966,-0.006596146168620254,-0.007178339159698177,-0.006596146168620143,-0.007178339159698122,-0.0077605321507761005
2023-12-18,-0.006131324317330544,-0.009074590421957907,-0.00956522817187272,-0.009074590421958018,-0.009565228171872775,-0.010055865921787532
2023-12-19,0.004076045121378824,0.006477392420702666,0.006624700725023969,0.006477392420702666,0.006624700725023969,0.006772009029345272
2023-12-20,-0.0070218351094281095,-0.01120700497729743,-0.011769421771159916,-0.01120700497729743,-0.011769421771159916,-0.012331838565022402
2023-12-21,0.009944282736288779,0.013578386933641662,0.013599636145594896,0.013578386933641884,0.013599636145595007,0.01362088535754813
2023-12-22,-0.0014222531082112022,-0.005314307816112307,-0.005456705979724641,-0.005314307816112418,-0.005456705979724696,-0.005599104143336975
2023-12-25,-0.0025198778648066744,-0.005454006833425229,-0.005542318732027929,-0.005454006833425229,-0.005542318732027929,-0.005630630630630629
2023-12-26,-0.015157462142178835,-0.016787498417078828,-0.01688752044296754,-0.016787498417078828,-0.01688752044296754,-0.016987542468856254
2023-12-27,0.004961891401361385,0.005496722827064371,0.00562854574532945,0.005496722827064593,0.005628545745329561,0.005760368663594528
2023-12-28,0.004127605615538599,0.015468661780288162,0.019761822299078746,0.015468661780288162,0.019761822299078746,0.02405498281786933
2023-12-29,0.0014843972436573427,0.0022567447754244796,0.0028062247367055537,0.0022567447754244796,0.0028062247367055537,0.003355704697986628
2024-01-02,0.000912121276557043,-0.004841076193754734,-0.008552087706687972,-0.004841076193754734,-0.008552087706687972,-0.01226309921962121
2024-01-03,-0.003986894054042955,-0.009163598228257741,-0.011353808143474142,-0.009163598228257852,-0.011353808143474198,-0.013544018058690543
2024-01-04,-0.00343101686133207,-0.006964804047806972,-0.008059061062805128,-0.006964804047806972,-0.008059061062805128,-0.009153318077803285
2024-01-05,-0.009295639019810564,-0.0171317092128066,-0.018381097100629573,-0.0171317092128066,-0.018381097100629573,-0.019630484988452546
2024-01-08,-0.020966634844102994,-0.027607755790682975,-0.028527081664481646,-0.027607755790682864,-0.02852708166448159,-0.029446407538280317
2024-01-09,0.0031945995649311776,0.0016842464906769994,0.0008421232453384997,0.0016842464906769994,0.0008421232453384997,0.0
2024-01-10,-0.005779144565124517,-0.006965860378336353,-0.007123706888197356,-0.006965860378336353,-0.007123706888197356,-0.00728155339805836
2024-01-11,0.01032057423675048,0.013182843315557635,0.013315138039196928,0.013182843315557635,0.013315138039196928,0.01344743276283622
2024-01-12,-0.007984253642830397,-0.012175727984687357,-0.012722363389207403,-0.012175727984687357,-0.012722363389207403,-0.013268998793727449
2024-01-15,-0.0030773733931598324,-0.00555869574871537,-0.005835582593184063,-0.005558695748715592,-0.005835582593184174,-0.006112469437652757
2024-01-16,0.004511583401338504,0.0047391507624108264,0.004829599981451382,0.0047391507624110485,0.004829599981451493,0.004920049200491938
2024-01-17,-0.02434768446133706,-0.02648663014777164,-0.026707207362747398,-0.02648663014777164,-0.026707207362747398,-0.026927784577723157
2024-01-18,0.01308335484111689,0.01354151234467249,0.013688995166046936,0.01354151234467249,0.013688995166046936,0.01383647798742138
2024-01-19,-0.0028698647283280643,-0.003554652319763041,-0.003638368343504339,-0.00355465231976293,-0.0036383683435042835,-0.003722084367245637
2024-01-22,-0.03189921383428118,-0.032967076899704684,-0.03329549361797185,-0.032967076899704795,-0.033295493617971905,-0.033623910336239016
2024-01-23,0.012511205115819157,0.012720505996287379,0.012803551967215832,0.012720505996287379,0.012803551967215832,0.012886597938144284
2024-01-24,0.0019527685601654632,0.0020212831780908047,0.002282906220088643,0.0023781865913334865,0.002461357926709984,0.0025445292620864812
2024-01-25,0.012063254628004172,0.012063254628004172,0.016183911577961507,0.018659653006615873,0.019482110767267358,0.020304568527918843
2024-01-26,-0.012044935136142132,-0.012044935136142132,-0.017838387966081004,-0.018940904378339507,-0.02128637258717969,-0.023631840796019876
2024-01-29,-0.020065645139065724,-0.020065645139065724,-0.023408618747876808,-0.0246413039060277,-0.025696448131357796,-0.026751592356687892
2024-01-30,-0.031492368932453996,-0.031492368932453996,-0.03472524205785005,-0.03555168929125829,-0.036754902237252196,-0.0379581151832461
2024-01-31,-0.015254601302930326,-0.015254601302930437,-0.016470838066431237,-0.016743271635277668,-0.017215173232604852,-0.017687074829932037
2024-02-01,0.004891865981895949,0.004891865981895949,0.005216016093441023,0.004943723942455236,0.005241945073720666,0.005540166204986097
2024-02-02,-0.02312324758575046,-0.02312324758575046,-0.024647023241911148,-0.025280269364686414,-0.025725534131379124,-0.026170798898071834
2024-02-05,0.0005536979757496674,0.0005536979757496674,0.001691276144876297,0.0025234965568292633,0.002676175435416095,0.0028288543140029265
2024-02-06,0.06128811570864201,0.06128811570864223,0.06449455150735361,0.06600512378757561,0.0668530555468203,0.067700987306065
2024-02-07,0.020075203799167163,0.020075203799167163,0.02324764152970238,0.02426878797737353,0.025344433618805562,0.026420079260237594
2024-02-08,0.008434337722383889,0.008434337722383667,0.010008674652697724,0.011398623968360555,0.011490817775686168,0.011583011583011782
2024-02-19,0.017487934275780992,0.017487934275780992,0.01637755492415005,0.01734844801037383,0.01630781179144647,0.01526717557251911
2024-02-20,-0.002740014360166243,-0.002740014360166132,-0.006382538508403812,-0.00809065516880858,-0.009057858912725036,-0.010025062656641492
2024-02-21,0.0044959789088634405,0.0044959789088634405,0.002880900846836787,0.001254868891298333,0.0012603458380542332,0.0012658227848101333
2024-02-22,0.0031082330254732504,0.0031082330254730284,0.006611006525378604,0.009023732416254537,0.009568756220769359,0.01011378002528418
2024-02-23,0.0030986018488738942,0.0030986018488738942,0.0028008653800064565,0.0032294285401988088,0.0028662787256689137,0.0025031289111390187
2024-02-26,0.006301621555499848,0.006301621555499848,0.006271909404466536,0.006933301638240463,0.0065877494458368435,0.006242197253433224
2024-02-27,0.00638494724130334,0.006384947241303562,0.021802895456879967,0.034181896873954676,0.035701370273205524,0.03722084367245637
2024-02-28,-0.0022876042339303737,-0.0017644211990920367,-0.017628622082799583,-0.030489976052109125,-0.03199139950930813,-0.03349282296650713
2024-02-29,0.0167237545448351,0.030210795827889214,0.03923906128028121,0.030210795827889214,0.03923906128028121,0.0482673267326732
2024-03-01,0.0,0.003725700470748272,0.0065854004124696885,0.003725700470748272,0.0065854004124696885,0.009445100354191105
2024-03-04,-1.1102230246251565e-16,0.000957902232426866,0.0010637464378507877,0.000957902232426866,0.0010637464378507877,0.0011695906432747094
2024-03-05,0.0028023661717850867,0.004545681285777148,0.0028569527924213745,0.004545681285777148,0.0028569527924213745,0.001168224299065601
2024-03-06,0.002673033346090925,-0.001428982601303419,-0.004798505302985534,-0.001428982601303419,-0.004798505302985534,-0.008168028004667649
2024-03-07,-0.0048471041582095475,-0.011209715532002895,-0.016193093060119068,-0.011209715532002895,-0.016193093060119068,-0.02117647058823524
2024-03-08,0.004870713011501326,0.009648338562129766,0.010232823127218849,0.009648338562129766,0.010232823127218849,0.010817307692307931
2024-03-11,0.0023023744751495823,0.012184075580448761,0.015604522926966347,0.012184075580448983,0.015604522926966458,0.019024970273483932
2024-03-12,0.0013298917347226435,0.0007080829915750986,-0.00022938907597452873,0.0007080829915748765,-0.00022938907597463976,-0.001166861143524156
2024-03-13,0.00036221603771879884,-0.0007075819648205695,-0.0021061274310083533,-0.0007075819648204584,-0.002106127431008298,-0.003504672897196137
2024-03-14,-0.0026552891549542768,-0.0055466501006716795,-0.009221156234392125,-0.0055466501006717905,-0.00922115623439218,-0.01289566236811257
2024-03-15,0.0019362607175057445,0.004153522252139608,0.005045882266212387,0.0041535222521393855,0.005045882266212276,0.005938242280285166
2024-03-18,0.0006039121428611516,0.00980903927787491,0.01493993876526567,0.00980903927787491,0.01493993876526567,0.02007083825265643
2024-03-19,0.003017738265524983,-0.0018725314038147145,-0.007880710146351777,-0.0018725314038144925,-0.007880710146351666,-0.01388888888888884
2024-03-20,-0.0014441562817789633,0.0011725277223662012,0.0017599727813708554,0.0011725277223662012,0.0017599727813708554,0.0023474178403755097
2024-03-21,0.0018078061067687834,-0.002810770826962794,-0.006089226162895978,-0.002810770826962794,-0.006089226162895978,-0.009367681498829161
2024-03-22,-0.001924846764152166,-0.011862001932449462,-0.014205232644711685,-0.011862001932449462,-0.014205232644711685,-0.016548463356973908
2024-03-25,0.0,-0.010459277575320725,-0.012441177249198798,-0.010459277575320725,-0.012441177249198798,-0.014423076923076872
2024-03-26,-0.00048213973614885663,-0.011530724034580886,-0.011862922992900149,-0.011530724034580886,-0.011862922992900149,-0.012195121951219412
2024-03-27,-0.013864782985994917,-0.025988357226194303,-0.025957141576060105,-0.025610373996981517,-0.025768149961453712,-0.025925925925925908
2024-03-28,0.009891941947997251,0.009891941947997474,0.011283106588700909,0.012803827862802653,0.012739049546103498,0.012674271229404344
2024-03-29,0.0013813531886530672,0.0013813531886528452,0.0013164588221111773,0.001627183273156918,0.0014393738643632137,0.0012515644555695093
2024-04-01,0.008903707779808867,0.008903707779808867,0.01257685388990426,0.01412100022668561,0.015185500113342632,0.016249999999999654
2024-04-02,-0.0029831430046664,-0.002983143004666289,-0.00579661455276359,-0.005791553844322395,-0.007200819972591643,-0.008610086100860892
2024-04-03,-0.005984137547395907,-0.005984137547395907,-0.010436237508189172,-0.01202240977181468,-0.013455373620398559,-0.014888337468982438
2024-04-08,-0.010159025114865994,-0.010159025114866105,-0.015155079308062813,-0.017563082200493407,-0.018857107850876464,-0.02015113350125952
2024-04-09,0.006715486139109883,0.006715486139109883,0.007856457722511312,0.008810835949130125,0.008904132627521433,0.00899742930591274
2024-04-10,-0.009943102796831194,-0.009943102796831194,-0.012614863500326479,-0.014429893879522537,-0.01485825904167215,-0.015286624203821764
2024-04-11,0.0011441347963681014,0.0011441347963681014,0.0012188979285850943,0.0015411751923193329,0.00141741812656071,0.001293661060802087
2024-04-12,0.00012698080532769218,0.00012698080532747014,-0.0005825044293776283,-0.0008976354487010285,-0.0010948125563918776,-0.0012919896640827266
2024-04-15,0.01218860959197876,0.012188609591978539,0.013856271160801792,0.015016814982314886,0.015270373855969965,0.015523932729625045
2024-04-16,-0.017435575548348847,-0.017435575548348736,-0.019545813251881428,-0.020990695052493402,-0.02132337300395376,-0.02165605095541412
2024-04-17,0.018766262498394637,0.018766262498394637,0.02045083958253069,0.02182823478294349,0.021981825724805115,0.02213541666666674
2024-04-18,-0.003508681354842391,-0.003508681354842391,-0.004302111378058249,-0.004929678764435619,-0.0050126100828548625,-0.005095541401274106
2024-04-19,-0.016096162498808297,-0.01609616249880841,-0.018291359098315807,-0.020070460017484026,-0.020278507857653616,-0.020486555697823206
2024-04-22,0.0019171274375955338,0.0019171274375957559,0.0016121584900397057,0.0014259295699681207,0.001366559556225888,0.0013071895424836555
2024-04-23,-0.0034442263668029716,-0.0034442263668029716,-0.0036803377264824078,-0.0038833614272959505,-0.003899905256728897,-0.003916449086161844
2024-04-24,0.011882601826849193,0.012611045482294303,0.01285860268872252,0.012807449792970216,0.012956804844060477,0.013106159895150737
2024-04-25,-0.0006474990962531679,-0.003752793161893253,-0.005110549232951789,-0.003752793161893253,-0.005110549232951789,-0.0064683053040103244
2024-04-26,0.0024620907673087444,0.016496554071190328,0.020618068702261794,0.016496554071190328,0.020618068702261794,0.02473958333333326
2024-04-29,0.003748698377595616,0.014184256689043107,0.02297522872571589,0.014184256689043107,0.02297522872571589,0.031766200762388674
2024-04-30,0.0009014788567474064,-0.0005039955824784892,-0.005178106165623364,-0.0005039955824786002,-0.0051781061656234195,-0.009852216748768239
2024-05-06,0.001801333849114739,0.006807371248499949,0.009000700549622986,0.006807371248499949,0.009000700549622986,0.011194029850746023
2024-05-07,0.000513741394269962,-0.0016277310274640522,-0.005118908564162417,-0.0016277310274641632,-0.005118908564162472,-0.008610086100860781
2024-05-08,0.00038510819967862986,-0.0043894976878321446,-0.007777875394784639,-0.0043894976878321446,-0.007777875394784639,-0.011166253101737134
2024-05-09,0.00012831998281526147,0.0096994707175182,0.01614208165737885,0.0096994707175182,0.01614208165737885,0.022584692597239497
2024-05-10,0.00012830351891013336,-0.004491254685017765,-0.008994093600177444,-0.004491254685017765,-0.008994093600177444,-0.013496932515337123
2024-05-13,-0.0005131482369157281,-0.002506398365076379,-0.004984542466120345,-0.00250639836507649,-0.004984542466120401,-0.007462686567164312
